user_id,subscription_date,recipe_section_pageviews,food_section_pageviews,fashion_section_pageviews,beauty_section_pageviews,news_section_pageviews,Last sub date,date diff,per day visits-recipe,per day visit-food,per day visit- fashion,per day visit-beauty,per day visit- news,List,Recipe,Other
4702893,6/25/2019,0,2,1,0,0,9/29/2020,462,0,0.004329004,0.002164502,0,0,2,,0
4702933,6/25/2019,0,4,0,0,0,9/29/2020,462,0,0.008658009,0,0,0,4,,0
4703000,6/25/2019,0,3,0,0,0,9/29/2020,462,0,0.006493506,0,0,0,,,3
4703109,6/25/2019,4,0,0,0,0,9/29/2020,462,0.008658009,0,0,0,0,,4,0
4703142,6/25/2019,0,1,0,0,0,9/29/2020,462,0,0.002164502,0,0,0,,,1
4703145,6/25/2019,0,2,0,0,0,9/29/2020,462,0,0.004329004,0,0,0,2,,0
4703185,6/25/2019,5,2,0,0,0,9/29/2020,462,0.010822511,0.004329004,0,0,0,2,5,0
4703196,6/25/2019,0,1,1,1,0,9/29/2020,462,0,0.002164502,0.002164502,0.002164502,0,1,,0
4703206,6/25/2019,2,4,5,0,0,9/29/2020,462,0.004329004,0.008658009,0.010822511,0,0,4,2,0
4703248,6/25/2019,0,3,0,0,0,9/29/2020,462,0,0.006493506,0,0,0,1,,2
4703328,6/26/2019,2,0,0,1,8,9/29/2020,461,0.004338395,0,0,0.002169197,0.017353579,,2,0
4703348,6/26/2019,0,2,0,0,0,9/29/2020,461,0,0.004338395,0,0,0,,,2
4703350,6/26/2019,3,1,0,0,0,9/29/2020,461,0.006507592,0.002169197,0,0,0,1,2,0
4703513,6/26/2019,0,1,2,1,0,9/29/2020,461,0,0.002169197,0.004338395,0.002169197,0,1,,0
4703876,6/27/2019,6,1,0,0,0,9/29/2020,460,0.013043478,0.002173913,0,0,0,1,6,0
4703918,6/27/2019,5,0,5,6,0,9/29/2020,460,0.010869565,0,0.010869565,0.013043478,0,,5,0
4704073,6/27/2019,5,3,0,0,0,9/29/2020,460,0.010869565,0.006521739,0,0,0,1,5,2
4704143,6/27/2019,0,5,1,0,0,9/29/2020,460,0,0.010869565,0.002173913,0,0,5,,0
4704177,6/27/2019,1,0,0,0,0,9/29/2020,460,0.002173913,0,0,0,0,,1,0
4704272,6/27/2019,5,0,0,0,0,9/29/2020,460,0.010869565,0,0,0,0,,4,0
4704299,6/27/2019,1,0,0,0,0,9/29/2020,460,0.002173913,0,0,0,0,,1,0
4704643,6/28/2019,4,2,1,0,0,9/29/2020,459,0.008714597,0.004357298,0.002178649,0,0,2,4,0
4704926,6/29/2019,0,1,0,0,0,9/29/2020,458,0,0.002183406,0,0,0,1,,0
4704963,6/29/2019,0,1,0,0,0,9/29/2020,458,0,0.002183406,0,0,0,1,,0
4705022,6/29/2019,0,2,3,1,0,9/29/2020,458,0,0.004366812,0.006550218,0.002183406,0,2,,0
4705027,6/29/2019,6,0,2,0,0,9/29/2020,458,0.013100437,0,0.004366812,0,0,,6,0
4705127,6/29/2019,0,1,0,0,1,9/29/2020,458,0,0.002183406,0,0,0.002183406,1,,0
4705201,6/30/2019,0,1,0,0,0,9/29/2020,457,0,0.002188184,0,0,0,,,1
4705301,6/30/2019,0,4,4,0,0,9/29/2020,457,0,0.008752735,0.008752735,0,0,4,,0
4705305,6/30/2019,14,11,0,0,0,9/29/2020,457,0.030634573,0.024070022,0,0,0,11,14,0
4705306,6/30/2019,0,2,0,2,0,9/29/2020,457,0,0.004376368,0,0.004376368,0,2,,0
4705379,6/30/2019,0,2,0,0,0,9/29/2020,457,0,0.004376368,0,0,0,2,,0
4705472,6/30/2019,2,0,0,0,0,9/29/2020,457,0.004376368,0,0,0,0,,2,0
4705781,7/1/2019,0,2,0,0,0,9/29/2020,456,0,0.004385965,0,0,0,2,,0
4705789,7/1/2019,0,1,0,0,0,9/29/2020,456,0,0.002192982,0,0,0,1,,0
4705819,7/1/2019,0,1,0,0,0,9/29/2020,456,0,0.002192982,0,0,0,1,,0
4705833,7/1/2019,3,0,0,0,0,9/29/2020,456,0.006578947,0,0,0,0,,3,0
4705948,7/1/2019,1,0,0,0,1,9/29/2020,456,0.002192982,0,0,0,0.002192982,,1,0
4706015,7/1/2019,0,1,0,0,0,9/29/2020,456,0,0.002192982,0,0,0,1,,0
4706099,7/1/2019,0,1,0,0,0,9/29/2020,456,0,0.002192982,0,0,0,,,1
4706106,7/1/2019,2,1,6,0,0,9/29/2020,456,0.004385965,0.002192982,0.013157895,0,0,1,2,0
4706115,7/1/2019,0,8,1,0,0,9/29/2020,456,0,0.01754386,0.002192982,0,0,3,,5
4706129,7/1/2019,2,0,0,0,0,9/29/2020,456,0.004385965,0,0,0,0,,2,0
4706153,7/1/2019,14,11,0,1,0,9/29/2020,456,0.030701754,0.024122807,0,0.002192982,0,8,14,3
4706164,7/1/2019,9,9,3,0,0,9/29/2020,456,0.019736842,0.019736842,0.006578947,0,0,7,9,2
4706531,7/2/2019,0,2,1,0,0,9/29/2020,455,0,0.004395604,0.002197802,0,0,2,,0
4706573,7/2/2019,1,1,0,0,0,9/29/2020,455,0.002197802,0.002197802,0,0,0,1,1,0
4707052,7/2/2019,0,1,0,0,1,9/29/2020,455,0,0.002197802,0,0,0.002197802,1,,0
4707188,7/3/2019,3,1,0,0,0,9/29/2020,454,0.00660793,0.002202643,0,0,0,1,3,0
4707441,7/3/2019,1,0,0,0,0,9/29/2020,454,0.002202643,0,0,0,0,,1,0
4707552,7/3/2019,0,1,0,0,0,9/29/2020,454,0,0.002202643,0,0,0,1,,0
4707574,7/3/2019,0,2,0,0,0,9/29/2020,454,0,0.004405286,0,0,0,2,,0
4707594,7/3/2019,2,0,0,0,0,9/29/2020,454,0.004405286,0,0,0,0,,2,0
4707623,7/3/2019,1,0,1,0,0,9/29/2020,454,0.002202643,0,0.002202643,0,0,1,,0
4707648,7/3/2019,3,1,0,0,0,9/29/2020,454,0.00660793,0.002202643,0,0,0,1,3,0
4707710,7/3/2019,2,4,0,0,0,9/29/2020,454,0.004405286,0.008810573,0,0,0,4,2,0
4707714,7/3/2019,0,3,0,0,0,9/29/2020,454,0,0.00660793,0,0,0,3,,0
4707739,7/3/2019,1,0,0,0,0,9/29/2020,454,0.002202643,0,0,0,0,,1,0
4707887,7/3/2019,1,0,0,0,0,9/29/2020,454,0.002202643,0,0,0,0,,1,0
4707968,7/3/2019,0,1,0,0,0,9/29/2020,454,0,0.002202643,0,0,0,,,1
4708060,7/3/2019,25,4,2,0,0,9/29/2020,454,0.055066079,0.008810573,0.004405286,0,0,4,25,0
4708438,7/4/2019,0,1,0,0,0,9/29/2020,453,0,0.002207506,0,0,0,,,1
4708483,7/4/2019,0,4,2,0,2,9/29/2020,453,0,0.008830022,0.004415011,0,0.004415011,4,,0
4708620,7/4/2019,0,1,0,0,0,9/29/2020,453,0,0.002207506,0,0,0,1,,0
4708640,7/4/2019,1,0,0,0,0,9/29/2020,453,0.002207506,0,0,0,0,,1,0
4708743,7/4/2019,1,0,0,0,0,9/29/2020,453,0.002207506,0,0,0,0,,1,0
4708797,7/4/2019,0,1,0,0,0,9/29/2020,453,0,0.002207506,0,0,0,1,,0
4708861,7/4/2019,8,7,2,0,0,9/29/2020,453,0.017660044,0.015452539,0.004415011,0,0,7,8,0
4708929,7/4/2019,0,4,0,0,0,9/29/2020,453,0,0.008830022,0,0,0,4,,0
4709285,7/5/2019,14,2,0,0,0,9/29/2020,452,0.030973451,0.004424779,0,0,0,2,14,0
4709556,7/5/2019,0,1,0,0,0,9/29/2020,452,0,0.002212389,0,0,0,1,,0
4709673,7/5/2019,1,0,0,0,0,9/29/2020,452,0.002212389,0,0,0,0,,1,0
4709770,7/5/2019,1,0,0,0,0,9/29/2020,452,0.002212389,0,0,0,0,,1,0
4709857,7/5/2019,7,1,2,0,0,9/29/2020,452,0.015486726,0.002212389,0.004424779,0,0,,7,1
4709891,7/6/2019,1,0,0,0,0,9/29/2020,451,0.002217295,0,0,0,0,,1,0
4709897,7/6/2019,4,2,0,0,0,9/29/2020,451,0.00886918,0.00443459,0,0,0,2,4,0
4709918,7/6/2019,0,1,0,0,0,9/29/2020,451,0,0.002217295,0,0,0,1,,0
4709919,7/6/2019,0,2,1,0,0,9/29/2020,451,0,0.00443459,0.002217295,0,0,2,,0
4709933,7/6/2019,2,4,0,0,0,9/29/2020,451,0.00443459,0.00886918,0,0,0,2,2,2
4710023,7/6/2019,0,1,0,0,0,9/29/2020,451,0,0.002217295,0,0,0,1,,0
4710066,7/6/2019,0,5,0,0,0,9/29/2020,451,0,0.011086475,0,0,0,,,5
4710090,7/6/2019,2,2,0,0,0,9/29/2020,451,0.00443459,0.00443459,0,0,0,1,2,1
4710240,4/23/2020,0,4,0,0,0,9/29/2020,159,0,0.025157233,0,0,0,4,,0
4710292,7/6/2019,2,4,0,0,0,9/29/2020,451,0.00443459,0.00886918,0,0,0,4,2,0
4710303,7/6/2019,0,1,0,2,0,9/29/2020,451,0,0.002217295,0,0.00443459,0,1,,0
4710308,7/6/2019,1,0,0,0,0,9/29/2020,451,0.002217295,0,0,0,0,,1,0
4710314,7/6/2019,0,2,0,0,0,9/29/2020,451,0,0.00443459,0,0,0,2,,0
4710428,7/7/2019,0,4,0,0,0,9/29/2020,450,0,0.008888889,0,0,0,4,,0
4710468,7/7/2019,1,0,0,0,0,9/29/2020,450,0.002222222,0,0,0,0,,1,0
4710485,7/7/2019,4,1,0,0,0,9/29/2020,450,0.008888889,0.002222222,0,0,0,1,4,0
4710524,7/7/2019,0,1,0,0,0,9/29/2020,450,0,0.002222222,0,0,0,1,,0
4710670,7/7/2019,0,1,0,0,0,9/29/2020,450,0,0.002222222,0,0,0,1,,0
4710676,7/7/2019,0,3,2,0,0,9/29/2020,450,0,0.006666667,0.004444444,0,0,2,,1
4710706,8/27/2020,0,2,0,0,5,9/29/2020,33,0,0.060606061,0,0,0.151515152,1,,1
4710737,7/7/2019,5,0,0,0,0,9/29/2020,450,0.011111111,0,0,0,0,,5,0
4710740,7/7/2019,0,2,0,0,0,9/29/2020,450,0,0.004444444,0,0,0,2,,0
4710768,7/7/2019,4,2,0,0,0,9/29/2020,450,0.008888889,0.004444444,0,0,0,1,4,1
4710827,7/7/2019,2,0,0,0,0,9/29/2020,450,0.004444444,0,0,0,0,,1,0
4710923,7/7/2019,5,0,2,0,0,9/29/2020,450,0.011111111,0,0.004444444,0,0,,5,0
4711054,7/8/2019,1,2,1,0,0,9/29/2020,449,0.002227171,0.004454343,0.002227171,0,0,1,1,1
4711068,7/8/2019,9,3,0,0,0,9/29/2020,449,0.020044543,0.006681514,0,0,0,3,9,0
4711207,7/8/2019,3,2,0,0,0,9/29/2020,449,0.006681514,0.004454343,0,0,0,2,3,0
4711222,7/8/2019,0,1,0,0,0,9/29/2020,449,0,0.002227171,0,0,0,,,1
4711323,7/8/2019,1,2,0,0,0,9/29/2020,449,0.002227171,0.004454343,0,0,0,2,1,0
4711342,7/8/2019,2,0,1,0,0,9/29/2020,449,0.004454343,0,0.002227171,0,0,,2,0
4711699,7/9/2019,1,0,0,0,0,9/29/2020,448,0.002232143,0,0,0,0,,1,0
4711787,7/9/2019,2,2,1,0,0,9/29/2020,448,0.004464286,0.004464286,0.002232143,0,0,1,2,1
4711802,7/9/2019,0,1,0,0,0,9/29/2020,448,0,0.002232143,0,0,0,1,,0
4711825,7/9/2019,1,2,0,0,0,9/29/2020,448,0.002232143,0.004464286,0,0,0,2,1,0
4711895,7/9/2019,0,2,1,0,0,9/29/2020,448,0,0.004464286,0.002232143,0,0,,,2
4712040,7/10/2019,1,0,10,0,4,9/29/2020,447,0.002237136,0,0.022371365,0,0.008948546,,1,0
4712168,7/10/2019,0,2,0,0,0,9/29/2020,447,0,0.004474273,0,0,0,2,,0
4712187,7/10/2019,2,0,3,0,0,9/29/2020,447,0.004474273,0,0.006711409,0,0,,2,0
4712237,7/10/2019,0,1,0,2,0,9/29/2020,447,0,0.002237136,0,0.004474273,0,1,,0
4712296,7/10/2019,1,0,1,0,0,9/29/2020,447,0.002237136,0,0.002237136,0,0,,1,0
4712326,7/10/2019,1,3,5,1,1,9/29/2020,447,0.002237136,0.006711409,0.011185682,0.002237136,0.002237136,2,1,1
4712364,7/11/2019,5,1,0,0,0,9/29/2020,446,0.011210762,0.002242152,0,0,0,1,5,0
4712412,7/11/2019,0,3,0,0,0,9/29/2020,446,0,0.006726457,0,0,0,,,3
4712472,7/11/2019,25,12,0,0,0,9/29/2020,446,0.056053812,0.02690583,0,0,0,,25,12
4712486,7/11/2019,0,1,0,0,0,9/29/2020,446,0,0.002242152,0,0,0,,,1
4712488,7/11/2019,1,1,0,1,0,9/29/2020,446,0.002242152,0.002242152,0,0.002242152,0,1,1,0
4712611,7/11/2019,1,2,0,0,0,9/29/2020,446,0.002242152,0.004484305,0,0,0,,1,2
4712622,7/11/2019,0,2,0,0,0,9/29/2020,446,0,0.004484305,0,0,0,2,,0
4712633,7/11/2019,0,1,0,0,0,9/29/2020,446,0,0.002242152,0,0,0,1,,0
4712712,7/11/2019,1,0,1,0,0,9/29/2020,446,0.002242152,0,0.002242152,0,0,,1,0
4712796,7/12/2019,3,1,0,0,0,9/29/2020,445,0.006741573,0.002247191,0,0,0,1,3,0
4712834,7/12/2019,3,0,0,0,0,9/29/2020,445,0.006741573,0,0,0,0,,3,0
4712984,7/12/2019,8,0,0,0,0,9/29/2020,445,0.017977528,0,0,0,0,,8,0
4713205,7/13/2019,1,7,0,0,0,9/29/2020,444,0.002252252,0.015765766,0,0,0,7,1,0
4713216,7/13/2019,1,0,0,0,0,9/29/2020,444,0.002252252,0,0,0,0,,1,0
4713321,7/13/2019,2,2,5,0,1,9/29/2020,444,0.004504505,0.004504505,0.011261261,0,0.002252252,2,2,0
4713477,7/14/2019,0,1,0,0,0,9/29/2020,443,0,0.002257336,0,0,0,1,,0
4713512,7/14/2019,1,2,0,0,0,9/29/2020,443,0.002257336,0.004514673,0,0,0,2,1,0
4713577,7/14/2019,0,1,0,8,0,9/29/2020,443,0,0.002257336,0,0.018058691,0,1,,0
4713587,7/14/2019,2,1,0,0,0,9/29/2020,443,0.004514673,0.002257336,0,0,0,1,2,0
4713662,7/14/2019,0,2,0,0,0,9/29/2020,443,0,0.004514673,0,0,0,2,,0
4713708,7/14/2019,1,1,0,0,0,9/29/2020,443,0.002257336,0.002257336,0,0,0,1,1,0
4713737,7/14/2019,1,0,0,0,0,9/29/2020,443,0.002257336,0,0,0,0,,1,0
4713772,7/14/2019,3,4,0,0,0,9/29/2020,443,0.006772009,0.009029345,0,0,0,3,3,1
4713819,7/14/2019,1,0,2,0,1,9/29/2020,443,0.002257336,0,0.004514673,0,0.002257336,,1,0
4713951,7/15/2019,3,1,5,0,0,9/29/2020,442,0.00678733,0.002262443,0.011312217,0,0,,3,1
4713965,7/15/2019,4,3,0,0,0,9/29/2020,442,0.009049774,0.00678733,0,0,0,3,4,0
4714002,7/15/2019,0,3,0,2,2,9/29/2020,442,0,0.00678733,0,0.004524887,0.004524887,2,,1
4714067,7/15/2019,1,0,1,1,1,9/29/2020,442,0.002262443,0,0.002262443,0.002262443,0.002262443,,1,0
4714104,7/15/2019,5,0,0,0,0,9/29/2020,442,0.011312217,0,0,0,0,,5,0
4714142,7/15/2019,2,0,0,0,0,9/29/2020,442,0.004524887,0,0,0,0,,2,0
4714163,7/15/2019,0,1,0,0,0,9/29/2020,442,0,0.002262443,0,0,0,1,,0
4714204,7/15/2019,3,0,0,0,0,9/29/2020,442,0.00678733,0,0,0,0,,3,0
4714371,7/16/2019,0,2,0,0,0,9/29/2020,441,0,0.004535147,0,0,0,2,,0
4714552,7/16/2019,2,0,1,0,3,9/29/2020,441,0.004535147,0,0.002267574,0,0.006802721,,2,0
4714620,7/16/2019,0,1,0,0,0,9/29/2020,441,0,0.002267574,0,0,0,1,,0
4714636,7/16/2019,1,0,0,0,0,9/29/2020,441,0.002267574,0,0,0,0,,1,0
4714690,7/16/2019,0,1,0,0,0,9/29/2020,441,0,0.002267574,0,0,0,,,1
4714729,7/17/2019,1,0,0,0,0,9/29/2020,440,0.002272727,0,0,0,0,,1,0
4714763,7/17/2019,1,0,0,0,0,9/29/2020,440,0.002272727,0,0,0,0,,1,0
4714823,7/17/2019,6,0,0,0,0,9/29/2020,440,0.013636364,0,0,0,0,,6,0
4714843,7/17/2019,4,8,1,0,0,9/29/2020,440,0.009090909,0.018181818,0.002272727,0,0,6,3,3
4714849,7/17/2019,0,2,4,0,1,9/29/2020,440,0,0.004545455,0.009090909,0,0.002272727,1,,1
4714926,9/2/2020,3,1,0,0,0,9/29/2020,27,0.111111111,0.037037037,0,0,0,,3,1
4714992,7/17/2019,0,2,1,2,5,9/29/2020,440,0,0.004545455,0.002272727,0.004545455,0.011363636,1,,1
4715001,7/17/2019,3,11,0,0,0,9/29/2020,440,0.006818182,0.025,0,0,0,11,3,0
4715093,7/17/2019,0,2,8,0,3,9/29/2020,440,0,0.004545455,0.018181818,0,0.006818182,,,2
4715120,7/18/2019,0,4,0,0,0,9/29/2020,439,0,0.009111617,0,0,0,3,,1
4715150,7/18/2019,1,1,0,0,0,9/29/2020,439,0.002277904,0.002277904,0,0,0,1,1,0
4715272,7/18/2019,0,1,0,0,0,9/29/2020,439,0,0.002277904,0,0,0,,,1
4715325,7/18/2019,4,14,0,0,0,9/29/2020,439,0.009111617,0.031890661,0,0,0,13,3,2
4715375,7/18/2019,1,0,0,0,0,9/29/2020,439,0.002277904,0,0,0,0,,1,0
4715393,7/18/2019,3,0,0,0,0,9/29/2020,439,0.006833713,0,0,0,0,,3,0
4715609,7/19/2019,0,6,0,0,0,9/29/2020,438,0,0.01369863,0,0,0,1,,5
4715793,7/19/2019,0,1,0,0,0,9/29/2020,438,0,0.002283105,0,0,0,,,1
4715938,7/20/2019,8,5,13,0,0,9/29/2020,437,0.018306636,0.011441648,0.029748284,0,0,3,8,2
4715941,7/20/2019,2,0,0,0,0,9/29/2020,437,0.004576659,0,0,0,0,,2,0
4715969,7/20/2019,0,1,0,0,0,9/29/2020,437,0,0.00228833,0,0,0,1,,0
4716072,7/20/2019,8,2,0,0,0,9/29/2020,437,0.018306636,0.004576659,0,0,0,3,7,0
4716134,7/20/2019,2,0,0,0,0,9/29/2020,437,0.004576659,0,0,0,0,,2,0
4716151,7/20/2019,2,3,0,0,0,9/29/2020,437,0.004576659,0.006864989,0,0,0,3,2,0
4716233,7/21/2019,0,1,0,0,0,9/29/2020,436,0,0.002293578,0,0,0,1,,0
4716300,7/25/2019,0,2,0,0,0,9/29/2020,432,0,0.00462963,0,0,0,2,,0
4716395,7/21/2019,0,2,1,3,0,9/29/2020,436,0,0.004587156,0.002293578,0.006880734,0,1,,1
4716409,7/21/2019,2,0,0,0,0,9/29/2020,436,0.004587156,0,0,0,0,,2,0
4716426,7/21/2019,0,1,0,0,0,9/29/2020,436,0,0.002293578,0,0,0,1,,0
4716450,7/21/2019,2,0,0,0,0,9/29/2020,436,0.004587156,0,0,0,0,,2,0
4716497,7/21/2019,1,0,0,0,0,9/29/2020,436,0.002293578,0,0,0,0,,1,0
4716662,7/22/2019,1,1,0,0,0,9/29/2020,435,0.002298851,0.002298851,0,0,0,1,1,0
4716682,7/22/2019,0,12,0,0,0,9/29/2020,435,0,0.027586207,0,0,0,,,12
4716762,7/22/2019,0,92,0,0,0,9/29/2020,435,0,0.211494253,0,0,0,,,92
4717387,7/24/2019,1,2,8,0,0,9/29/2020,433,0.002309469,0.004618938,0.018475751,0,0,2,1,0
4717912,7/22/2019,0,2,0,0,0,9/29/2020,435,0,0.004597701,0,0,0,2,,0
4717922,7/22/2019,5,1,0,0,0,9/29/2020,435,0.011494253,0.002298851,0,0,0,1,4,0
4717970,7/22/2019,0,1,0,0,0,9/29/2020,435,0,0.002298851,0,0,0,,,1
4718008,7/22/2019,3,1,1,0,0,9/29/2020,435,0.006896552,0.002298851,0.002298851,0,0,1,3,0
4718223,7/22/2019,0,1,0,0,0,9/29/2020,435,0,0.002298851,0,0,0,1,,0
4718335,7/22/2019,0,1,5,1,0,9/29/2020,435,0,0.002298851,0.011494253,0.002298851,0,1,,0
4718343,7/22/2019,1,2,0,0,0,9/29/2020,435,0.002298851,0.004597701,0,0,0,3,,0
4718741,7/22/2019,2,2,3,0,0,9/29/2020,435,0.004597701,0.004597701,0.006896552,0,0,2,,2
4719129,7/22/2019,0,1,0,0,0,9/29/2020,435,0,0.002298851,0,0,0,1,,0
4719556,7/23/2019,2,1,0,0,0,9/29/2020,434,0.004608295,0.002304147,0,0,0,1,2,0
4719685,7/23/2019,0,1,0,0,0,9/29/2020,434,0,0.002304147,0,0,0,1,,0
4719838,7/23/2019,3,2,0,0,0,9/29/2020,434,0.006912442,0.004608295,0,0,0,2,2,0
4719849,7/23/2019,2,0,0,0,0,9/29/2020,434,0.004608295,0,0,0,0,,2,0
4719862,7/23/2019,0,1,0,0,0,9/29/2020,434,0,0.002304147,0,0,0,,,1
4719939,7/23/2019,3,2,1,0,0,9/29/2020,434,0.006912442,0.004608295,0.002304147,0,0,2,3,0
4720035,7/23/2019,9,1,1,0,0,9/29/2020,434,0.020737327,0.002304147,0.002304147,0,0,1,6,0
4720066,7/23/2019,4,3,0,0,0,9/29/2020,434,0.00921659,0.006912442,0,0,0,2,4,1
4720086,7/23/2019,0,1,0,0,0,9/29/2020,434,0,0.002304147,0,0,0,1,,0
4720309,7/23/2019,1,2,0,0,1,9/29/2020,434,0.002304147,0.004608295,0,0,0.002304147,2,1,0
4721269,7/24/2019,0,2,3,0,0,9/29/2020,433,0,0.004618938,0.006928406,0,0,,,2
4721340,7/24/2019,0,1,2,0,0,9/29/2020,433,0,0.002309469,0.004618938,0,0,1,,0
4721527,7/24/2019,0,1,0,0,0,9/29/2020,433,0,0.002309469,0,0,0,,,1
4721771,7/24/2019,2,5,0,0,0,9/29/2020,433,0.004618938,0.011547344,0,0,0,5,2,0
4722042,7/24/2019,0,1,0,0,0,9/29/2020,433,0,0.002309469,0,0,0,,,1
4722503,7/24/2019,5,1,0,0,0,9/29/2020,433,0.011547344,0.002309469,0,0,0,,5,1
4722913,7/24/2019,0,2,2,1,1,9/29/2020,433,0,0.004618938,0.004618938,0.002309469,0.002309469,1,,1
4722914,7/24/2019,0,2,1,0,1,9/29/2020,433,0,0.004618938,0.002309469,0,0.002309469,2,,0
4723168,7/24/2019,0,1,0,0,0,9/29/2020,433,0,0.002309469,0,0,0,1,,0
4723206,7/24/2019,2,0,0,0,0,9/29/2020,433,0.004618938,0,0,0,0,,2,0
4723213,7/24/2019,0,2,1,0,0,9/29/2020,433,0,0.004618938,0.002309469,0,0,2,,0
4723731,7/24/2019,0,1,1,0,1,9/29/2020,433,0,0.002309469,0.002309469,0,0.002309469,1,,0
4723814,7/24/2019,1,1,2,0,0,9/29/2020,433,0.002309469,0.002309469,0.004618938,0,0,,1,1
4723869,7/24/2019,3,2,0,0,0,9/29/2020,433,0.006928406,0.004618938,0,0,0,2,3,0
4723948,7/24/2019,7,0,0,0,0,9/29/2020,433,0.016166282,0,0,0,0,5,2,0
4724176,7/24/2019,0,1,0,0,0,9/29/2020,433,0,0.002309469,0,0,0,,,1
4724356,7/24/2019,0,1,0,0,0,9/29/2020,433,0,0.002309469,0,0,0,1,,0
4724459,7/25/2019,0,1,1,0,0,9/29/2020,432,0,0.002314815,0.002314815,0,0,1,,0
4724886,7/25/2019,1,0,0,0,0,9/29/2020,432,0.002314815,0,0,0,0,,1,0
4725359,7/25/2019,0,2,0,0,0,9/29/2020,432,0,0.00462963,0,0,0,2,,0
4725464,7/25/2019,0,2,0,0,0,9/29/2020,432,0,0.00462963,0,0,0,2,,0
4725477,7/25/2019,0,2,0,0,0,9/29/2020,432,0,0.00462963,0,0,0,2,,0
4725602,7/25/2019,0,1,0,0,0,9/29/2020,432,0,0.002314815,0,0,0,,,1
4725719,7/25/2019,1,1,0,0,0,9/29/2020,432,0.002314815,0.002314815,0,0,0,2,,0
4725796,7/25/2019,0,1,1,0,0,9/29/2020,432,0,0.002314815,0.002314815,0,0,1,,0
4726147,7/25/2019,0,1,1,0,0,9/29/2020,432,0,0.002314815,0.002314815,0,0,,,1
4726249,7/25/2019,0,2,1,0,0,9/29/2020,432,0,0.00462963,0.002314815,0,0,2,,0
4726467,7/25/2019,2,0,0,0,0,9/29/2020,432,0.00462963,0,0,0,0,2,,0
4726865,7/25/2019,1,10,1,0,0,9/29/2020,432,0.002314815,0.023148148,0.002314815,0,0,9,1,1
4727100,7/25/2019,1,1,0,0,0,9/29/2020,432,0.002314815,0.002314815,0,0,0,1,1,0
4727410,7/25/2019,0,1,4,0,2,9/29/2020,432,0,0.002314815,0.009259259,0,0.00462963,,,1
4727453,7/25/2019,4,2,0,0,0,9/29/2020,432,0.009259259,0.00462963,0,0,0,1,4,1
4727714,7/25/2019,0,2,0,0,0,9/29/2020,432,0,0.00462963,0,0,0,2,,0
4727988,7/25/2019,1,1,1,0,0,9/29/2020,432,0.002314815,0.002314815,0.002314815,0,0,1,1,0
4728052,7/25/2019,2,13,0,0,0,9/29/2020,432,0.00462963,0.030092593,0,0,0,13,2,0
4728198,7/25/2019,0,1,0,0,0,9/29/2020,432,0,0.002314815,0,0,0,1,,0
4728376,7/25/2019,1,0,0,0,0,9/29/2020,432,0.002314815,0,0,0,0,,1,0
4728451,7/25/2019,15,12,4,2,0,9/29/2020,432,0.034722222,0.027777778,0.009259259,0.00462963,0,10,14,2
4728516,7/25/2019,0,1,1,1,0,9/29/2020,432,0,0.002314815,0.002314815,0.002314815,0,1,,0
4728683,7/25/2019,0,15,0,0,0,9/29/2020,432,0,0.034722222,0,0,0,1,,14
4728717,7/25/2019,11,1,1,0,0,9/29/2020,432,0.025462963,0.002314815,0.002314815,0,0,1,11,0
4728767,7/25/2019,0,2,0,0,0,9/29/2020,432,0,0.00462963,0,0,0,2,,0
4728805,7/25/2019,12,4,1,0,0,9/29/2020,432,0.027777778,0.009259259,0.002314815,0,0,4,12,0
4729008,7/25/2019,1,0,0,0,0,9/29/2020,432,0.002314815,0,0,0,0,,1,0
4729068,7/25/2019,1,3,0,0,0,9/29/2020,432,0.002314815,0.006944444,0,0,0,3,1,0
4729099,7/25/2019,1,1,1,0,0,9/29/2020,432,0.002314815,0.002314815,0.002314815,0,0,1,1,0
4729160,7/25/2019,3,1,0,0,0,9/29/2020,432,0.006944444,0.002314815,0,0,0,1,3,0
4729234,7/25/2019,0,2,0,0,0,9/29/2020,432,0,0.00462963,0,0,0,,,2
4729243,7/25/2019,1,0,0,0,0,9/29/2020,432,0.002314815,0,0,0,0,,1,0
4729301,7/25/2019,4,0,0,0,0,9/29/2020,432,0.009259259,0,0,0,0,,4,0
4729364,7/26/2019,2,4,0,0,0,9/29/2020,431,0.004640371,0.009280742,0,0,0,1,2,3
4729607,7/26/2019,0,2,0,0,0,9/29/2020,431,0,0.004640371,0,0,0,1,,1
4729810,7/26/2019,0,1,0,0,0,9/29/2020,431,0,0.002320186,0,0,0,1,,0
4729902,7/26/2019,2,0,0,0,0,9/29/2020,431,0.004640371,0,0,0,0,,2,0
4729919,7/26/2019,0,2,0,0,0,9/29/2020,431,0,0.004640371,0,0,0,,,2
4730040,7/27/2019,0,1,1,0,0,9/29/2020,430,0,0.002325581,0.002325581,0,0,1,,0
4730053,7/27/2019,10,6,0,0,0,9/29/2020,430,0.023255814,0.013953488,0,0,0,6,8,0
4730090,7/27/2019,2,2,0,0,0,9/29/2020,430,0.004651163,0.004651163,0,0,0,2,1,0
4730159,7/27/2019,3,4,0,0,0,9/29/2020,430,0.006976744,0.009302326,0,0,0,4,3,0
4730171,7/27/2019,4,2,1,0,2,9/29/2020,430,0.009302326,0.004651163,0.002325581,0,0.004651163,2,4,0
